PhraseId	SentenceId	Phrase	Sentiment 
110282	5840	's a barely tolerable slog over well-trod ground	0
110293	5841	That such a horrible movie could have sprung from such a great one	0
110301	5841	is one of the year 's worst cinematic tragedies .	0
110302	5841	is one of the year 's worst cinematic tragedies	0
110305	5841	the year 's worst cinematic tragedies	0
110308	5842	That chirpy songbird Britney Spears has popped up with more mindless drivel .	0
110311	5842	songbird Britney Spears has popped up with more mindless drivel .	0
110312	5842	songbird Britney Spears has popped up with more mindless drivel	0
110314	5842	Britney Spears has popped up with more mindless drivel	0
110315	5842	has popped up with more mindless drivel	0
110386	5847	What results is the best performance from either in years .	4
110387	5847	What results is the best performance from either in years	4
110388	5847	results is the best performance from either in years	4
110389	5847	is the best performance from either in years	4
110390	5847	the best performance from either in years	4
110421	5849	The actors are simply too good , and the story too intriguing ,	4
110422	5849	The actors are simply too good , and the story too intriguing	4
110423	5849	The actors are simply too good , and	4
110425	5849	The actors are simply too good	4
110503	5855	A dashing and absorbing outing with one of France 's most inventive directors	4
110508	5855	with one of France 's most inventive directors	4
110509	5855	one of France 's most inventive directors	4
110511	5855	France 's most inventive directors	4
110516	5856	is hollow , self-indulgent , and - worst of all - boring .	0
110517	5856	is hollow , self-indulgent , and - worst of all - boring	0
110518	5856	hollow , self-indulgent , and - worst of all - boring	0
110536	5858	is a convincing one , and should give anyone with a conscience reason to pause	4
110551	5859	An uplifting , near-masterpiece .	4
110552	5859	An uplifting , near-masterpiece	4
110570	5861	A loud , low-budget and tired formula film that arrives	0
110572	5861	loud , low-budget and tired formula film	0
110671	5864	a drowsy drama infatuated by its own pretentious self-examination	0
110729	5866	exposes the limitations of his skill and the basic flaws in his vision .	0
110745	5867	Offers no new insight on the matter	0
110775	5868	weirdo actor Crispin Glover screwing things up old school	0
110798	5869	the energetic and always surprising performance	4
110799	5869	energetic and always surprising performance	4
110804	5870	-LRB- A -RRB- poorly executed comedy .	0
110808	5871	A deftly entertaining film , smartly played and smartly directed .	4
110812	5871	, smartly played and smartly directed .	4
110813	5871	smartly played and smartly directed .	4
110819	5872	As chilling and fascinating as Philippe Mora 's modern Hitler-study	4
110838	5873	that rare family movie -- genuine and sweet	4
110853	5874	creates a fluid and mesmerizing sequence of images	4
110855	5874	a fluid and mesmerizing sequence	4
110866	5875	The whole affair , true story or not , feels incredibly hokey ...	0
110927	5878	's a hellish , numbing experience to watch	0
110972	5879	it feels more like the pilot episode of a TV series than a feature film	0
110980	5880	The performances are immaculate , with Roussillon providing comic relief .	4
111029	5883	arrest development in a dead-end existence	0
111034	5884	Simply put , `` Far From Heaven '' is a masterpiece .	4
111036	5884	, `` Far From Heaven '' is a masterpiece .	4
111037	5884	`` Far From Heaven '' is a masterpiece .	4
111048	5885	the ending is all too predictable and far too cliched to really work	0
111050	5885	is all too predictable and far too cliched	0
111052	5885	too predictable and far too cliched	0
111058	5886	begins on a high note and sustains it beautifully .	4
111059	5886	begins on a high note and sustains it beautifully	4
111080	5887	instead comes closer to the failure of the third Revenge of the Nerds sequel .	0
111082	5887	comes closer to the failure of the third Revenge of the Nerds sequel	0
111104	5888	learning but inventing a remarkable new trick	4
111132	5890	gets bogged down over 140 minutes .	0
111181	5893	its compassionate spirit soars every bit as high	4
111204	5895	This is one of the year 's best films .	4
111205	5895	is one of the year 's best films .	4
111216	5897	An entertaining British hybrid of comedy , caper thrills and quirky romance .	4
111217	5897	An entertaining British hybrid of comedy , caper thrills and quirky romance	4
111280	5899	belongs in the very top rank of French filmmakers	4
111281	5899	in the very top rank of French filmmakers	4
111303	5902	, Walt Becker 's film pushes all the demographically appropriate comic buttons .	4
111364	5906	The title , alone , should scare any sane person away .	0
111369	5906	should scare any sane person away	0
111376	5907	Another boorish movie from the I-heard-a-joke -	0
111377	5907	Another boorish movie from the I-heard-a-joke	0
111396	5908	, you 'll still be glued to the screen .	4
111398	5908	'll still be glued to the screen .	4
111399	5908	'll still be glued to the screen	4
111450	5912	nearly as graphic but much more powerful , brutally shocking and	4
111592	5921	with a searing lead performance	4
111596	5921	, the movie is powerful and provocative .	4
111597	5921	the movie is powerful and provocative .	4
111603	5922	's depressing to see how far Herzog has fallen	0
111604	5922	depressing to see how far Herzog has fallen	0
111616	5924	The film has an infectious enthusiasm	4
111663	5926	is just too original to be ignored .	4
111676	5927	the film suffers from a philosophical emptiness and maddeningly sedate pacing .	0
111677	5927	suffers from a philosophical emptiness and maddeningly sedate pacing .	0
111678	5927	suffers from a philosophical emptiness and maddeningly sedate pacing	0
111679	5927	from a philosophical emptiness and maddeningly sedate pacing	0
111681	5927	philosophical emptiness and maddeningly sedate pacing	0
111703	5929	Beautiful to watch and holds a certain charm .	4
111704	5929	Beautiful to watch and holds a certain charm	4
111745	5930	in a joyous communal festival of rhythm	4
111746	5930	a joyous communal festival of rhythm	4
111788	5933	It makes even Elizabeth Hurley seem graceless and ugly .	0
111791	5933	even Elizabeth Hurley seem graceless and ugly	0
111792	5933	Elizabeth Hurley seem graceless and ugly	0
111849	5936	appreciate original romantic comedies	4
111927	5941	a fast , frenetic , funny , even punny 6 --	4
111928	5941	a fast , frenetic , funny , even punny 6	4
111930	5941	, frenetic , funny , even punny 6	4
111931	5941	frenetic , funny , even punny 6	4
111947	5942	The explosion essentially ruined -- or , rather , overpowered --	0
111951	5942	essentially ruined -- or , rather ,	0
111972	5943	good-natured and sometimes quite funny	4
112003	5945	been called Freddy Gets Molested by a Dog	0
112023	5946	Full of detail about the man and his country , and is well worth seeing .	4
112024	5946	Full of detail about the man and his country , and is well worth seeing	4
112087	5950	leave the auditorium feeling dizzy , confused , and totally disorientated	0
112088	5950	the auditorium feeling dizzy , confused , and totally disorientated	0
112091	5950	dizzy , confused , and totally disorientated	0
112101	5951	, the movie is funny , smart , visually inventive , and most of all , alive .	4
112102	5951	the movie is funny , smart , visually inventive , and most of all , alive .	4
112103	5951	is funny , smart , visually inventive , and most of all , alive .	4
112105	5951	is funny , smart , visually inventive , and most of all ,	4
112106	5951	is funny , smart , visually inventive , and most of all	4
112107	5951	is funny , smart , visually inventive , and most	4
112109	5951	funny , smart , visually inventive , and	4
112110	5951	funny , smart , visually inventive ,	4
112134	5953	Philosophically , intellectually and logistically a mess .	0
112137	5953	intellectually and logistically a mess .	0
112150	5954	originality to make it a great movie	4
112154	5955	Move over Bond ; this girl deserves a sequel .	4
112155	5955	Move over Bond ; this girl deserves a sequel	4
112194	5956	your disgust and your indifference	0
112221	5959	A terrifically entertaining specimen of Spielbergian sci-fi .	4
112222	5959	A terrifically entertaining specimen of Spielbergian	4
112223	5959	A terrifically entertaining specimen	4
112224	5959	terrifically entertaining specimen	4
112268	5961	this Oscar-nominated documentary	4
112279	5962	as monumental as Disney 's 1937 breakthrough	4
112280	5962	monumental as Disney 's 1937 breakthrough	4
112294	5963	succeeded only in making me groggy	0
112370	5967	feels impersonal , almost generic	0
112405	5970	derivative , overlong , and bombastic --	0
112475	5973	An unsuccessful attempt at a movie	0
